177,10
177,23
177,46
177,55
177,56
177,78
177,17
177,58
178,44
178,52
178,25
178,18
178,29
178,67
179,83
179,10
179,23
180,55
181,88
181,28
181,65
181,13
182,21
182,0
183,42
184,61
185,67
186,10
186,23
187,55
187,28
188,21
188,60
189,75
190,41
191,26
191,50
191,29
191,67
191,70
191,80
191,83
191,10
192,46
192,55
193,14
194,13
195,36
196,30
196,29
196,67
196,70
196,80
196,83
196,10
196,23
196,46
197,46
197,55
198,30
199,5
200,88
201,47
202,50
202,29
202,67
203,80
203,83
203,10
203,23
204,55
204,56
205,58
206,44
206,52
206,25
206,18
206,60
206,88
207,50
207,56
207,78
208,59
208,44
209,18
210,21
210,60
210,88
211,41
212,26
213,37
214,13
215,42
215,29
216,80
216,83
216,10
216,23
217,55
218,64
218,29
219,70
219,80
219,83
219,10
220,46
220,55
221,78
221,17
221,58
222,18
223,13
224,36
225,20
225,0
226,42
227,84
227,60
228,86
229,34
229,29
229,67
230,80
231,10
231,23
231,46
231,55
231,56
232,17
233,41
233,29
233,67
233,70
233,80
234,10
235,46
235,55
236,13
237,37
237,29
237,67
237,70
237,80
238,10
238,23
238,46
238,55
238,60
239,47
240,86
240,56
241,17
242,59
242,44
242,52
242,25
242,18
243,78
244,58
244,59
244,44
245,25
245,29
246,70
246,80
247,10
247,23
247,46
247,55
247,56
248,17
248,58
249,25
250,67
251,80
251,83
251,10
251,23
251,46
251,55
251,28
252,63
253,30
254,67
254,70
254,80
255,10
256,55
257,37
258,34
259,61
260,17
260,58
261,44
261,52
262,18
263,45
264,65
265,20
265,60
266,75
266,76
267,41
268,48
269,65
270,41
270,86
271,50
271,56
272,58
272,59
272,44
272,52
272,25
272,18
273,13
274,36
275,45
276,34
277,88
278,76
279,41
279,86
279,26
280,13
281,59
281,44
281,52
282,18
283,30
284,52
285,18
285,29
285,67
285,70
286,10
286,23
286,46
286,55
286,60
286,88
287,76
287,47
288,26
288,29
289,70
289,80
289,83
289,10
290,46
290,55
291,78
292,58
293,44
293,29
293,67
293,70
294,83
294,10
294,23
295,17
296,59
297,52
297,25
297,18
297,29
297,67
297,70
297,80
297,83
297,10
297,23
297,46
298,49
299,75
300,41
300,86
300,26
301,88
302,17
303,67
303,70
304,83
304,10
304,23
305,55
306,12
307,34
307,24
308,11
308,0
308,8
309,66
309,11
310,37
311,74
311,60
311,88
311,75
311,76
311,47
312,26
313,88
313,75
313,76
314,41
314,86
314,29
315,70
315,80
315,83
315,10
315,23
315,46
315,55
316,74
316,60
317,41
317,86
318,30
319,52
319,25
319,18
320,80
320,83
320,10
320,23
320,46
320,55
320,56
320,78
321,59
322,52
322,25
323,67
323,70
324,83
324,10
325,46
325,55
325,56
325,78
326,52
326,25
326,18
327,76
327,47
327,41
327,86
328,50
329,36
329,20
329,30
329,21
329,40
329,29
329,67
329,70
330,83
331,23
331,46
331,55
332,13
332,63
333,76
334,41
335,50
336,74
336,16
337,42
338,12
338,60
339,75
340,50
341,20
341,53
342,88
342,75
343,41
343,86
343,26
343,50
344,63
345,20
346,67
347,80
347,83
348,46
348,55
349,37
350,65
351,30
352,5
352,0
352,29
352,67
353,10
354,46
354,55
355,76
356,41
356,86
356,26
356,50
357,88
357,75
357,76
357,47
358,86
358,56
358,78
358,17
359,59
359,53
360,30
360,56
360,78
361,52
361,25
362,81
363,13
363,63
363,36
364,78
364,17
364,58
365,44
365,52
365,25
365,18
366,21
366,60
367,75
367,76
367,47
368,50
369,88
370,76
371,50
372,78
372,17
372,58
373,44
374,65
375,63
376,20
376,30
376,0
376,8
377,24
378,11
379,75
380,41
381,63
381,36
381,20
381,30
381,56
382,58
383,52
383,25
383,18
384,65
385,36
386,5
387,67
387,70
388,83
389,23
389,46
389,55
389,0
390,66
391,8
391,42
391,34
391,29
392,83
392,10
393,55
394,64
395,5
396,17
397,59
397,44
397,52
397,25
397,18
398,65
399,30
399,21
400,17
400,58
401,44
401,60
402,75
403,41
403,28
404,42
405,24
406,78
406,17
407,59
408,25
408,18
408,29
408,67
408,70
408,80
408,83
409,23
409,46
409,60
410,26
410,50
411,76
412,41
412,86
412,26
413,30
413,21
414,81
415,67
415,70
415,80
415,83
416,23
417,55
418,88
419,76
419,47
420,44
420,52
420,25
420,18
421,6
421,29
421,67
421,70
421,80
422,10
422,23
422,46
422,55
422,56
423,36
423,20
424,5
425,81
425,0
426,11
427,61
427,56
427,78
428,58
428,59
428,51
428,29
428,67
428,70
429,83
429,10
429,23
430,55
431,65
431,13
431,63
431,56
432,58
432,59
433,67
433,70
433,80
434,10
435,46
435,55
436,20
437,88
438,76
438,0
439,36
440,70
440,80
440,83
440,10
441,46
441,55
442,66
443,84
444,63
444,36
445,21
445,60
446,34
447,61
447,56
447,78
448,58
449,44
450,25
451,70
452,83
452,10
453,55
454,21
454,29
455,83
455,10
455,23
455,46
455,55
455,60
455,88
455,75
455,76
455,47
456,26
457,88
457,75
457,76
458,41
458,29
458,67
459,80
459,83
459,10
459,23
459,46
459,55
460,57
461,13
461,63
461,60
461,88
462,47
463,86
463,26
463,50
463,56
464,17
465,11
465,60
466,26
466,50
467,88
467,75
468,26
469,67
469,70
469,80
469,83
469,10
469,23
470,61
471,78
472,52
472,25
472,18
473,30
473,56
473,78
474,58
475,25
475,29
475,67
475,70
475,80
475,83
475,10
475,23
475,46
475,55
476,57
477,16
478,12
478,60
479,75
480,86
481,50
482,78
483,59
484,52
484,25
484,18
485,65
486,5
487,88
488,76
489,41
490,26
491,78
491,17
491,58
492,52
493,42
494,24
495,84
496,88
497,76
498,26
498,50
499,58
499,59
500,52
501,87
501,0
502,11
502,56
503,58
504,25
504,0
505,42
505,34
506,58
506,59
506,44
506,52
507,18
507,29
507,67
507,70
507,80
508,10
508,0
509,66
510,84
511,76
512,86
513,50
513,60
514,75
515,47
516,81
516,56
517,58
518,25
519,44
519,52
520,8
520,42
521,24
522,41
522,86
523,50
524,20
524,40
525,81
526,47
526,41
527,48
527,40
527,81
528,66
528,11
528,29
528,67
528,70
528,80
528,83
528,10
529,46
529,55
530,6
531,89
531,29
531,67
531,70
532,10
532,23
533,55
533,0
533,29
534,70
535,10
535,23
536,55
537,42
538,84
538,56
538,78
539,59
539,44
539,52
539,25
540,13
541,20
542,21
543,42
544,11
544,84
545,17
545,58
546,8
546,42
547,84
547,61
548,34
549,75
550,41
550,86
550,26
550,56
551,59
552,15
552,56
553,17
554,59
555,52
555,25
555,18
555,29
555,67
555,70
555,80
555,83
556,23
556,46
557,5
558,66
559,84
560,62
561,78
562,59
562,44
562,52
562,53
563,49
564,37
564,60
565,50
566,34
566,24
567,11
567,84
567,61
568,75
569,86
570,50
571,74
572,41
573,1
574,88
574,75
575,41
576,37
577,74
578,24
579,84
579,61
579,28
579,65
580,88
581,76
582,41
582,86
583,67
584,80
584,83
584,10
584,23
584,46
584,55
584,29
584,67
584,70
585,55
585,29
585,67
585,70
585,80
585,83
585,10
585,23
585,46
586,84
587,24
588,86
588,26
588,29
588,67
588,70
588,80
588,83
588,10
589,46
589,55
589,60
589,88
590,76
591,26
592,20
592,56
592,78
593,58
594,52
594,29
594,67
594,70
594,80
594,83
594,10
594,23
594,46
594,55
595,50
595,56
595,78
595,17
595,58
596,44
596,52
597,67
597,70
598,83
599,46
600,17
600,58
600,59
601,63
601,36
601,20
601,56
602,58
603,52
604,18
605,16
606,17
606,58
607,52
608,18
608,29
608,67
609,83
609,10
609,23
610,65
611,48
611,28
612,20
612,30
612,56
613,58
613,59
614,52
615,21
616,76
617,44
617,52
618,18
618,29
618,67
619,80
619,83
620,23
620,46
620,55
621,20
622,67
622,70
622,80
622,83
622,10
622,23
623,55
624,36
624,29
624,67
624,70
624,80
624,83
624,10
624,23
625,55
626,65
627,17
628,59
628,44
629,65
629,13
630,5
631,88
631,75
632,47
632,41
632,56
633,17
633,58
633,59
633,44
633,52
633,25
633,18
633,0
634,84
634,61
635,74
636,24
637,76
638,41
639,26
639,56
639,78
639,17
639,58
639,59
640,25
641,14
641,28
642,75
642,76
642,47
642,41
643,26
643,40
643,29
644,70
644,80
644,83
644,10
644,23
644,46
644,56
645,58
645,59
646,52
646,25
646,29
646,67
646,70
647,10
648,55
649,42
649,29
649,67
650,80
650,83
650,10
650,23
650,46
650,55
650,0
651,42
652,66
653,88
653,75
653,76
654,86
654,26
655,78
655,17
655,58
655,59
655,44
656,25
656,18
657,67
658,83
659,23
659,46
659,55
660,30
661,49
662,58
662,59
662,29
662,67
662,70
663,83
663,10
663,23
663,46
663,55
664,11
664,56
665,17
665,58
665,59
666,25
667,8
667,42
667,34
668,66
669,70
670,83
670,10
670,23
671,75
672,47
673,86
674,50
675,62
675,12
675,56
676,17
676,58
676,59
676,44
676,52
676,25
676,18
677,63
677,36
678,47
678,56
679,17
680,59
680,44
681,25
682,49
683,67
683,70
683,80
684,10
684,23
684,46
684,55
685,67
685,70
685,80
685,83
686,23
687,48
688,11
688,29
689,70
690,23
691,55
692,20
693,41
693,29
693,67
693,70
693,80
693,83
693,10
693,23
693,46
693,55
693,60
693,88
694,47
694,41
695,26
696,83
696,10
696,23
696,46
696,55
697,61
697,28
697,0
698,61
698,0
699,84
700,81
701,72
701,29
701,67
701,70
701,80
701,83
701,10
702,46
703,87
704,42
705,66
705,11
706,78
706,17
707,59
708,18
709,8
710,84
711,78
711,17
711,58
712,44
712,52
712,25
712,18
713,58
714,76
714,47
715,86
716,20
716,30
717,88
717,75
717,60
718,76
719,63
720,24
720,66
721,49
721,28
722,63
723,86
724,11
724,29
724,67
725,80
725,83
725,10
725,23
725,46
725,55
726,81
726,29
727,70
728,10
728,23
728,46
728,55
729,67
729,70
729,80
730,10
730,23
730,46
730,55
731,11
731,60
731,88
732,47
733,86
733,26
733,29
734,80
734,83
734,10
735,46
735,55
736,78
736,17
736,58
736,59
736,44
736,52
736,56
737,58
737,59
738,88
739,26
739,56
740,59
741,52
742,11
742,84
743,75
743,76
743,47
743,56
744,58
745,13
745,29
746,70
746,80
746,83
746,10
746,23
746,46
747,1
747,56
747,78
747,17
748,59
748,44
748,52
749,18
749,29
749,67
749,70
749,80
749,83
749,10
749,23
749,46
749,55
749,56
749,78
750,59
750,44
750,0
751,66
752,84
752,60
752,88
753,26
754,37
755,17
755,58
756,44
756,52
756,25
756,18
757,42
758,61
759,35
760,12
760,56
761,17
761,58
761,59
762,52
763,67
763,70
763,80
763,83
763,10
764,46
764,55
764,56
765,44
765,52
766,41
767,26
768,76
768,47
769,86
769,26
770,76
770,47
770,41
770,56
771,58
771,59
771,44
772,25
772,18
773,88
773,75
774,41
775,5
775,29
775,67
775,70
775,80
775,83
776,46
777,42
778,78
778,17
778,58
778,59
778,44
778,52
778,25
778,18
779,58
779,59
780,52
781,18
782,20
783,21
783,56
784,17
785,44
785,52
785,25
785,18
786,76
787,41
788,34
789,84
790,30
791,74
792,37
792,56
792,78
792,17
793,44
793,52
793,25
793,60
793,88
793,75
794,63
794,36
795,21
796,84
796,60
797,50
797,60
797,88
798,76
798,47
799,86
800,50
801,84
801,60
801,88
802,50
803,39
803,60
804,41
804,86
804,26
805,24
806,47
807,26
807,29
808,70
808,80
808,83
808,10
808,23
808,46
808,55
809,57
810,24
811,61
811,60
812,76
813,86
814,50
814,0
815,11
815,56
815,78
816,58
816,59
816,44
817,25
818,42
819,21
820,78
821,59
821,44
821,52
822,18
822,60
823,75
823,76
823,47
823,41
824,50
824,29
824,67
824,70
824,80
824,83
824,10
824,23
824,46
824,55
825,81
826,67
826,70
826,80
826,83
826,10
826,23
826,46
826,55
827,20
828,88
829,76
830,26
831,30
832,67
832,70
832,80
833,10
833,23
833,46
833,55
834,78
835,59
836,52
837,18
838,72
838,57
838,28
838,65
839,65
840,5
841,70
841,80
842,10
842,23
842,46
842,55
843,41
844,81
844,29
844,67
844,70
844,80
844,83
845,23
845,46
845,55
846,5
846,29
846,67
846,70
847,83
847,10
847,23
847,46
847,55
847,40
848,67
848,70
848,80
848,83
848,10
849,46
849,55
850,20
850,53
851,76
851,56
852,17
852,58
852,59
853,52
853,25
854,75
855,41
856,26
856,50
857,78
858,58
858,59
858,44
859,18
859,29
859,67
859,70
860,83
860,10
860,23
860,46
860,55
860,60
861,76
862,86
863,78
864,58
864,59
864,44
864,52
865,18
865,29
865,67
866,80
866,83
866,10
866,23
866,46
866,55
867,8
868,34
868,24
869,11
869,60
870,75
871,47
871,56
871,78
872,58
872,59
872,44
872,52
872,25
872,56
873,17
873,58
873,59
874,52
874,25
874,18
874,51
875,20
876,84
876,61
877,78
877,17
877,58
877,59
877,44
877,52
877,29
877,67
878,83
878,10
878,23
878,46
879,87
880,36
881,21
881,29
882,70
883,46
883,55
884,26
884,50
885,34
886,87
887,48
888,65
889,30
890,8
891,66
891,11
891,84
892,24
893,84
893,56
894,44
894,52
894,25
894,18
894,29
894,67
894,70
894,80
895,10
895,23
895,53
896,14
897,57
898,8
899,24
900,11
900,84
900,29
900,67
900,70
900,80
900,83
900,10
901,67
901,70
902,83
903,23
904,4
905,78
906,59
906,29
906,67
906,70
906,80
907,10
907,23
907,0
908,66
909,61
910,63
911,8
912,24
913,61
914,74
914,16
915,78
916,58
916,59
917,52
917,25
917,56
917,78
918,58
919,18
920,11
920,29
920,67
920,70
921,23
921,46
921,55
922,78
922,17
922,58
922,59
923,52
924,18
925,81
925,40
926,75
927,41
927,86
927,26
927,50
928,13
929,30
929,29
929,67
929,70
929,80
929,83
929,10
929,23
929,46
930,36
931,76
932,86
933,59
934,52
934,25
935,37
936,74
937,88
938,76
939,50
940,36
941,21
941,29
941,67
942,83
943,55
943,60
944,47
944,41
944,56
944,78
945,52
945,60
945,88
945,75
946,26
946,50
947,67
947,70
948,10
948,23
949,55
950,64
950,28
950,29
951,70
952,10
952,23
952,46
952,55
952,56
953,58
954,25
954,18
954,56
954,78
954,17
954,58
954,59
955,52
955,25
955,18
956,61
957,36
957,56
957,78
958,59
958,44
959,25
959,18
960,63
960,0
961,34
961,29
961,67
961,70
961,80
961,83
961,10
961,23
961,46
961,55
962,88
963,47
963,41
964,50
965,78
965,17
965,58
965,29
965,67
965,70
965,80
965,83
966,55
967,4
968,21
968,29
968,67
968,70
968,80
968,83
968,10
968,23
968,46
968,55
969,65
969,13
970,75
971,47
971,41
972,50
972,29
973,80
974,55
974,29
975,70
975,80
975,83
976,23
976,46
976,55
976,28
977,21
978,47
978,41
979,26
979,50
979,56
980,17
981,44
981,52
981,25
982,67
982,70
982,80
983,10
983,23
984,55
985,78
985,17
985,58
986,44
986,52
987,78
988,52
988,25
988,29
988,67
988,70
989,46
989,55
990,17
990,58
990,59
991,25
991,18
991,29
991,67
991,70
992,83
992,10
992,23
992,46
993,78
993,17
993,58
993,59
993,44
994,18
995,13
995,63
996,21
996,29
997,70
997,80
998,10
998,23
998,46
998,55
999,34
1000,76
1001,41
1002,17
1002,58
1003,25
1003,18
1004,67
1004,70
1004,80
1004,83
1005,23
1006,55
1007,17
1008,44
1008,52
1008,25
1008,18
1009,78
1010,58
1010,59
1010,44
1010,52
1010,56
1010,78
1010,17
1011,52
1011,25
1011,29
1011,67
1012,80
1012,83
1012,10
1012,23
1012,46
1012,55
1013,2
1014,81
1014,37
1014,60
1015,76
1016,26
1017,88
1018,76
1019,41
1019,56
1020,59
1021,52
1021,25
1021,29
1021,67
1022,80
1022,83
1022,10
1022,23
1022,46
1022,55
1023,67
1023,70
1023,80
1023,83
1023,10
1023,23
1023,46
1024,89
1025,8
1026,66
1026,11
1026,29
1026,67
1026,70
1026,80
1026,83
1026,10
1026,23
1026,46
1026,55
1027,21
1027,0
1027,8
1027,42
1028,61
1029,76
1030,41
1031,26
1032,62
1033,20
1034,24
1035,11
1035,60
1036,75
1036,76
1036,47
1036,41
1036,29
1036,67
1036,70
1036,80
1036,83
1036,10
1036,23
1036,46
1036,0
1037,24
1038,76
1039,86
1040,67
1040,70
1041,83
1041,10
1041,23
1041,46
1042,48
1043,88
1043,75
1043,76
1044,26
1044,50
1044,29
1044,67
1044,70
1044,80
1044,83
1045,23
1045,46
1046,76
1046,47
1047,5
1047,29
1048,70
1048,80
1049,55
1049,29
1049,67
1050,80
1050,83
1050,10
1051,46
1052,78
1052,17
1052,58
1053,44
1054,25
1054,18
1055,6
1056,47
1056,41
1056,86
1056,29
1056,67
1056,70
1056,80
1056,83
1056,10
1056,23
1056,46
1057,47
1058,86
1058,26
1059,63
1060,30
1061,88
1062,47
1063,49
1064,14
1065,49
1066,75
1066,76
1067,86
1067,60
1068,75
1069,76
1070,41
1071,26
1072,45
1073,61
1074,78
1075,44
1075,52
1075,29
1075,67
1075,70
1076,83
1077,46
1077,55
1078,78
1079,58
1079,59
1079,44
1080,18
1081,75
1082,26
1083,66
1084,87
1084,29
1084,67
1085,83
1085,10
1085,23
1085,46
1085,55
1086,34
1086,24
1087,67
1088,80
1088,83
1089,46
1089,55
1089,28
1090,13
1090,0
1090,8
1090,42
1091,11
1091,84
1091,61
1092,8
1093,24
1093,66
1094,84
1095,75
1095,76
1096,41
1097,70
1097,80
1098,10
1098,23
1098,46
1098,55
1098,29
1098,67
1098,70
1098,80
1099,10
1099,23
1099,46
1099,53
1100,81
1100,28
1101,36
1102,5
1103,75
1104,86
1105,50
1106,65
1107,20
1108,21
1108,0
1109,84
1110,47
1111,26
1111,56
1112,58
1113,44
1113,52
1114,18
1114,56
1115,17
1116,59
1117,52
1118,75
1119,41
1120,26
1121,42
1121,34
1122,66
1123,84
1123,61
1124,34
1125,11
1126,67
1127,80
1127,83
1127,10
1127,23
1127,46
1127,55
1128,20
1129,66
1129,29
1129,67
1129,70
1129,80
1129,83
1129,10
1129,23
1129,46
1129,55
1130,70
1130,80
1130,83
1130,10
1131,46
1131,29
1132,70
1133,10
1134,55
1134,56
1134,78
1135,25
1135,18
1135,56
1136,17
1136,58
1137,44
1137,52
1138,18
1139,42
1140,66
1141,84
1142,13
1143,20
1144,21
1144,60
1145,26
1145,56
1145,78
1145,17
1146,52
1147,37
1147,72
1148,42
1148,34
1148,60
1149,75
1150,86
1151,50
1152,78
1152,17
1153,44
1154,25
1154,18
1155,36
1156,30
1157,5
1157,56
1158,58
1158,59
1159,52
1159,60
1159,88
1160,50
1161,11
1162,61
1162,29
1163,70
1164,10
1164,23
1164,46
1164,55
1165,88
1166,41
1166,86
1167,50
1168,75
1168,76
1168,47
1168,41
1169,26
1170,24
1170,66
1171,63
1171,36
1172,21
1173,13
1174,88
1175,76
1176,86
1176,26
1177,75
1178,41
1178,86
1179,8
1180,34
1181,61
1182,47
1182,41
1183,66
1184,86
1185,6
1186,47
1187,26
1187,29
1187,67
1187,70
1187,80
1187,83
1187,10
1188,46
1188,55
1189,52
1189,25
1189,18
1190,6
1190,56
1190,78
1190,17
1191,44
1191,29
1191,67
1191,70
1192,83
1193,55
1193,60
1194,75
1194,76
1194,47
1194,56
1194,78
1194,17
1195,44
1196,52
1197,72
1198,26
1198,29
1199,70
1199,80
1199,83
1199,10
1200,46
1200,55
1201,63
1202,20
1203,88
1203,75
1204,47
1205,86
1205,26
1205,50
1205,29
1205,67
1205,70
1206,83
1206,10
1206,23
1206,46
1206,29
1207,70
1207,80
1207,83
1207,10
1207,23
1207,46
1207,55
1207,60
1208,75
1208,76
1208,47
1209,86
1209,26
1209,50
1210,13
1211,41
1211,86
1211,29
1212,70
1212,80
1212,83
1213,23
1214,75
1214,76
1215,86
1216,50
1216,60
1216,88
1217,47
1218,26
1218,29
1218,67
1219,80
1219,83
1219,10
1219,23
1220,55
1220,28
1221,21
1222,20
1223,47
1223,41
1223,86
1223,26
1223,50
1224,89
1225,13
1226,20
1227,75
1227,76
1227,47
1227,29
1227,67
1227,70
1227,80
1228,10
1229,46
1229,55
1230,52
1230,25
1230,18
1231,70
1232,83
1232,10
1232,23
1233,55
1233,56
1233,78
1234,58
1234,59
1234,44
1235,42
1236,24
1237,17
1237,58
1238,44
1239,25
1239,60
1239,88
1240,47
1241,26
1242,78
1243,59
1243,44
1243,52
1244,18
1244,29
1244,67
1244,70
1245,83
1246,23
1247,55
1247,29
1247,67
1248,83
1248,10
1248,23
1248,46
1248,55
1248,56
1248,78
1249,59
1250,25
1251,36
1252,30
1252,29
1252,67
1252,70
1252,80
1253,10
1253,23
1253,46
1253,55
1254,74
1255,12
1256,78
1257,58
1258,44
1259,25
1259,18
1260,65
1260,29
1260,67
1260,70
1260,80
1260,83
1260,10
1260,23
1260,46
1261,12
1262,42
1263,11
1264,61
1264,29
1264,67
1265,80
1266,23
1266,46
1266,55
1266,29
1266,67
1266,70
1266,80
1267,55
1267,60
1268,75
1268,76
1268,47
1269,50
1270,24
1271,11
1272,48
1273,5
1274,61
1275,66
1276,84
1277,67
1277,70
1277,80
1277,83
1277,10
1277,23
1277,46
1278,14
1278,0
1279,24
1280,78
1281,58
1282,52
1282,25
1282,18
1283,8
1284,11
1285,57
1285,60
1286,75
1287,47
1287,41
1287,86
1287,26
1288,81
1288,29
1289,70
1290,83
1290,10
1290,23
1291,62
1292,76
1293,86
1293,26
1293,50
1294,57
1294,0
1294,8
1294,42
1295,70
1295,80
1296,10
1296,23
1297,62
1298,6
1298,0
1299,66
1300,84
1301,58
1302,52
1302,25
1303,6
1303,56
1303,78
1304,59
1305,52
1306,18
1307,57
1308,17
1308,58
1309,44
1310,25
1311,70
1311,80
1311,83
1312,23
1312,46
1312,55
1313,65
1314,63
1315,8
1316,11
1317,61
1318,78
1318,17
1318,58
1319,52
1320,18
1321,48
1322,63
1323,11
1324,66
1324,60
1325,75
1326,67
1326,70
1327,10
1327,23
1327,46
1327,55
1328,65
1328,56
1328,78
1329,59
1329,44
1330,25
1331,78
1332,59
1333,52
1333,56
1333,78
1334,58
1335,25
1335,18
1336,65
1336,60
1337,75
1337,76
1338,26
1338,56
1339,59
1340,52
1340,25
1340,29
1340,67
1340,70
1341,83
1341,10
1342,2
1342,29
1343,70
1344,10
1344,23
1344,46
1345,88
1346,76
1347,41
1348,26
1348,50
1349,88
1350,47
1351,50
1351,51
1352,78
1353,59
1353,44
1353,52
1353,25
1353,29
1353,67
1353,70
1353,80
1353,83
1353,10
1354,46
1354,55
1354,56
1354,78
1354,17
1355,44
1355,56
1356,17
1356,58
1356,59
1357,52
1357,25
1358,58
1359,44
1359,52
1359,25
1360,8
1360,29
1360,67
1360,70
1360,80
1361,10
1361,23
1362,55
1363,74
1363,60
1363,88
1363,75
1363,76
1364,26
1364,50
1364,29
1364,67
1364,70
1364,80
1365,10
1366,46
1367,67
1367,70
1368,83
1368,10
1369,46
1369,55
1369,40
1370,37
1371,57
1372,30
1373,65
1374,42
1375,24
1376,84
1376,61
1376,29
1376,67
1376,70
1376,80
1376,83
1376,10
1377,46
1377,55
1377,56
1378,58
1379,25
1379,18
1379,29
1380,10
1380,23
1380,46
1381,24
1381,29
1381,67
1381,70
1381,80
1381,83
1381,10
1381,23
1381,46
1381,55
1382,5
1382,56
1382,78
1382,17
1383,25
1384,41
1384,86
1385,78
1386,58
1387,25
1387,18
1387,29
1387,67
1388,80
1388,83
1388,10
1388,23
1388,46
1388,55
1389,63
1390,66
1391,61
1392,65
1392,56
1392,78
1392,17
1393,44
1393,52
1394,18
1395,67
1396,80
1397,23
1397,46
1397,55
1398,30
1399,5
1400,42
1401,88
1401,75
1402,34
1402,29
1402,67
1402,70
1403,83
1403,10
1404,55
1405,17
1405,58
1405,59
1405,44
1406,25
1406,29
1406,67
1406,70
1407,83
1407,10
1407,23
1407,46
1407,55
1407,29
1407,67
1407,70
1408,83
1408,10
1408,23
1409,6
1409,0
1410,42
1410,56
1410,78
1411,58
1411,59
1411,44
1411,52
1411,25
1411,18
1412,67
1413,80
1413,83
1413,10
1413,23
1413,46
1413,55
1413,0
1414,42
1415,66
1416,34
1416,24
1417,8
1418,11
1419,88
1420,76
1420,47
1421,26
1421,29
1421,67
1421,70
1422,23
1423,55
1424,88
1424,75
1425,47
1426,50
1426,60
1427,50
1427,28
1428,36
1428,60
1429,26
1429,29
1430,83
1431,23
1431,46
1431,55
1432,62
1433,67
1434,80
1435,10
1435,23
1436,74
1436,29
1436,67
1436,70
1436,80
1437,10
1438,46
1438,55
1439,13
1440,20
1441,8
1442,34
1443,78
1444,59
1444,44
1445,42
1446,24
1447,11
1448,67
1448,70
1449,83
1449,10
1450,46
1450,55
1450,29
1450,67
1451,80
1451,83
1451,10
1451,23
1451,46
1451,55
1452,57
1452,29
1453,70
1453,80
1454,23
1455,8
1456,34
1456,24
1457,84
1457,60
1458,41
1459,50
1460,78
1461,44
1461,52
1462,36
1463,5
1464,8
1464,42
1464,60
1465,75
1466,47
1467,26
1467,29
1467,67
1467,70
1468,83
1468,10
1468,23
1468,46
1469,8
1469,53
1469,28
1469,29
1469,67
1469,70
1469,80
1470,10
